product_id,category_id,sub_id,product_name
TEC-PH-10004120,3,8,AT&T 1080 Phone
OFF-BI-10003476,2,9,Avery Metallic Poly Binders
TEC-MA-10002859,3,16,Ativa MDM8000 8-Sheet Micro-Cut Shredder
OFF-AP-10001947,2,10,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
OFF-LA-10001982,2,3,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
TEC-PH-10003484,3,8,Ooma Telo VoIP Home Phone System
OFF-PA-10000007,2,11,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
OFF-PA-10000552,2,11,Xerox 200
OFF-AR-10004062,2,7,Staples in misc. colors
OFF-ST-10000321,2,5,Akro Stacking Bins
TEC-AC-10002134,3,12,Rosewill 107 Normal Keys USB Wired Standard Keyboard
TEC-PH-10004071,3,8,PayAnywhere Card Reader
OFF-PA-10004039,2,11,Xerox 1882
OFF-AR-10001725,2,7,Boston Home & Office Model 2000 Electric Pencil Sharpeners
OFF-AR-10004269,2,7,Newell 31
OFF-BI-10003007,2,9,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
OFF-SU-10002522,2,15,Acme Kleen Earth Office Shears
TEC-AC-10004859,3,12,"Maxell Pro 80 Minute CD-R, 10/Pack"
TEC-AC-10002558,3,12,ImationÃÂ SwivelÃÂ Flash DriveÃÂ USBÃÂ flash driveÃÂ - 8 GB
FUR-FU-10001731,1,6,Acrylic Self-Standing Desk Frames
OFF-SU-10004782,2,15,"Elite 5"" Scissors"
OFF-SU-10000432,2,15,Acco Side-Punched Conventional Columnar Pads
OFF-LA-10004409,2,3,Avery 492
OFF-ST-10001031,2,5,Adjustable Personal File Tote
OFF-LA-10000476,2,3,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
OFF-AR-10002987,2,7,Prismacolor Color Pencil Set
TEC-CO-10001571,3,17,Sharp 1540cs Digital Laser Copier
FUR-FU-10003026,1,6,"Eldon Regeneration Recycled Desk Accessories, Black"
OFF-ST-10001034,2,5,Eldon File Chest Portable File
TEC-AC-10000521,3,12,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
OFF-SU-10003002,2,15,Letter Slitter
TEC-PH-10000730,3,8,Samsung Galaxy S4 Active
FUR-CH-10004983,1,2,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
OFF-FA-10001332,2,14,"Acco Banker's Clasps, 5 3/4""-Long"
TEC-AC-10001874,3,12,Logitech Wireless Anywhere Mouse MX for PC and Mac
OFF-BI-10000494,2,9,Acco Economy Flexible Poly Round Ring Binder
FUR-TA-10003469,1,4,Balt Split Level Computer Training Table
OFF-AR-10003179,2,7,Dixon Ticonderoga Core-Lock Colored Pencils
FUR-CH-10003606,1,2,SAFCO Folding Chair Trolley
FUR-CH-10003298,1,2,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
OFF-LA-10003537,2,3,Avery 515
OFF-PA-10000069,2,11,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
OFF-PA-10004733,2,11,Things To Do Today Spiral Book
TEC-AC-10004814,3,12,Logitech Illuminated Ultrathin Keyboard with Backlighting
OFF-SU-10002301,2,15,Serrated Blade or Curved Handle Hand Letter Openers
OFF-BI-10004318,2,9,Ibico EB-19 Dual Function Manual Binding System
FUR-FU-10004164,1,6,"Eldon 300 Class Desk Accessories, Black"
TEC-AC-10001539,3,12,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
TEC-PH-10002789,3,8,LG Exalt
OFF-BI-10004828,2,9,GBC Poly Designer Binding Covers
OFF-AR-10001770,2,7,Economy #2 Pencils
FUR-FU-10004904,1,6,"Eldon ""L"" Workstation Diamond Chairmat"
FUR-FU-10002396,1,6,"DAX Copper Panel Document Frame, 5 x 7 Size"
TEC-AC-10002331,3,12,"Maxell 74 Minute CDR, 10/Pack"
TEC-AC-10001090,3,12,Micro Innovations Wireless Classic Keyboard with Mouse
FUR-BO-10004218,1,1,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
TEC-PH-10001619,3,8,LG G3
OFF-PA-10000246,2,11,Riverleaf Stik-Withit Designer Note Cubes
OFF-PA-10001461,2,11,HP Office Paper (20Lb. and 87 Bright)
OFF-AR-10004165,2,7,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"
OFF-EN-10001028,2,13,Staple envelope
TEC-PH-10003535,3,8,RCA ViSYS 25423RE1 Corded phone
FUR-FU-10001085,1,6,3M Polarizing Light Filter Sleeves
OFF-AR-10003481,2,7,Newell 348
OFF-PA-10002606,2,11,Xerox 1928
FUR-FU-10003731,1,6,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
OFF-AP-10001962,2,10,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
FUR-FU-10003798,1,6,"Ultra Door Kickplate, 8""H x 34""W"
OFF-AR-10002704,2,7,Boston 1900 Electric Pencil Sharpener
TEC-AC-10002942,3,12,WD My Passport Ultra 1TB Portable External Hard Drive
TEC-MA-10001016,3,16,Canon PC170 Desktop Personal Copier
TEC-AC-10001553,3,12,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
FUR-FU-10001215,1,6,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
OFF-PA-10002499,2,11,Xerox 1890
TEC-PH-10003215,3,8,Jackery Bar Premium Fast-charging Portable Charger
OFF-LA-10002945,2,3,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
OFF-AR-10002766,2,7,Prang Drawing Pencil Set
TEC-PH-10004434,3,8,Cisco IPÃÂ PhoneÃÂ 7961G VoIPÃÂ phoneÃÂ - Dark gray
FUR-BO-10000711,1,1,"Hon Metal Bookcases, Gray"
OFF-BI-10001120,2,9,Ibico EPK-21 Electric Binding System
OFF-AP-10004655,2,10,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
FUR-BO-10004360,1,1,Rush Hierlooms Collection Rich Wood Bookcases
TEC-AC-10000199,3,12,Kingston Digital DataTraveler 8GB USB 2.0
TEC-MA-10001127,3,16,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
OFF-AR-10001227,2,7,Newell 338
FUR-CH-10000229,1,2,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
FUR-BO-10002853,1,1,O'Sullivan 5-Shelf Heavy-Duty Bookcases
OFF-PA-10004022,2,11,Hammermill Color Copier Paper (28Lb. and 96 Bright)
OFF-PA-10004248,2,11,Xerox 1990
OFF-PA-10001363,2,11,Xerox 1933
OFF-BI-10003876,2,9,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
OFF-EN-10004007,2,13,Park Ridge Embossed Executive Business Envelopes
FUR-BO-10003894,1,1,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
TEC-MA-10001570,3,16,Cisco Desktop Collaboration Experience DX650 IP Video Phone
FUR-FU-10003930,1,6,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
OFF-PA-10000232,2,11,Xerox 1975
OFF-AR-10001972,2,7,Newell 323
OFF-AR-10004587,2,7,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
OFF-AP-10001366,2,10,Staple holder
OFF-BI-10000216,2,9,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
TEC-MA-10001047,3,16,"3D Systems Cube Printer, 2nd Generation, Magenta"
OFF-LA-10003720,2,3,Avery 487
TEC-MA-10003246,3,16,Hewlett-Packard Deskjet D4360 Printer
FUR-FU-10000175,1,6,DAX Wood Document Frame
OFF-PA-10000556,2,11,Xerox 208
TEC-AC-10003237,3,12,Memorex Micro Travel Drive 4 GB
OFF-EN-10003068,2,13,#6 3/4 Gummed Flap White Envelopes
FUR-FU-10004053,1,6,DAX Two-Tone Silver Metal Document Frame
OFF-PA-10000565,2,11,Easy-staple paper
OFF-LA-10000414,2,3,Avery 503
OFF-AP-10002998,2,10,Holmes 99% HEPA Air Purifier
FUR-BO-10004690,1,1,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
OFF-AR-10002445,2,7,SANFORD Major Accent Highlighters
FUR-BO-10003546,1,1,Hon 4-Shelf Metal Bookcases
FUR-TA-10003392,1,4,Global Adaptabilities Conference Tables
OFF-AR-10003217,2,7,Newell 316
OFF-ST-10001932,2,5,Fellowes Staxonsteel Drawer Files
OFF-AR-10001761,2,7,Avery Hi-Liter Smear-Safe Highlighters
OFF-EN-10003567,2,13,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
OFF-PA-10003022,2,11,Xerox 1992
FUR-TA-10004442,1,4,Riverside Furniture Stanwyck Manor Table Series
OFF-ST-10000129,2,5,Fellowes Recycled Storage Drawers
OFF-PA-10004948,2,11,Xerox 190
OFF-PA-10001725,2,11,Xerox 1892
TEC-PH-10000213,3,8,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
OFF-PA-10000807,2,11,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
OFF-ST-10003805,2,5,"24 Capacity Maxi Data Binder Racks, Pearl"
OFF-PA-10004353,2,11,Southworth 25% Cotton Premium Laser Paper and Envelopes
OFF-EN-10004206,2,13,Multimedia Mailers
OFF-LA-10003388,2,3,Avery 5
TEC-PH-10000193,3,8,Jensen SMPS-640 -ÃÂ speaker phone
FUR-FU-10002111,1,6,"Master Caster Door Stop, Large Brown"
OFF-ST-10000885,2,5,Fellowes Desktop Hanging File Manager
OFF-PA-10002709,2,11,Xerox 1956
FUR-FU-10003424,1,6,Nu-Dell Oak Frame
OFF-BI-10003718,2,9,GBC Therma-A-Bind 250T Electric Binding System
FUR-FU-10002508,1,6,Document Clip Frames
OFF-AP-10004052,2,10,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
OFF-PA-10003134,2,11,Xerox 1937
FUR-FU-10000719,1,6,"DAX Cubicle Frames, 8-1/2 x 11"
FUR-BO-10003893,1,1,Sauder Camden County Collection Library
TEC-CO-10001943,3,17,Canon PC-428 Personal Copier
FUR-CH-10000749,1,2,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
OFF-PA-10003228,2,11,Xerox 1917
TEC-AC-10001542,3,12,SanDisk Cruzer 16 GB USB Flash Drive
TEC-AC-10004877,3,12,ImationÃÂ 30456 USBÃÂ Flash DriveÃÂ 8GB
TEC-PH-10001305,3,8,Panasonic KX TS208W Corded phone
OFF-PA-10000483,2,11,Xerox 19
TEC-AC-10000487,3,12,SanDisk Cruzer 4 GB USB Flash Drive
TEC-AC-10002018,3,12,AmazonBasics 3-Button USB Wired Mouse
OFF-PA-10004381,2,11,14-7/8 x 11 Blue Bar Computer Printout Paper
OFF-EN-10001453,2,13,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
OFF-SU-10001212,2,15,Kleencut Forged Office Shears by Acme United Corporation
OFF-BI-10000201,2,9,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
TEC-AC-10004396,3,12,Logitech Keyboard K120
OFF-AR-10002467,2,7,Dixon Ticonderoga Pencils
FUR-FU-10002813,1,6,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
TEC-MA-10000752,3,16,Texas Instrument TI-15 Fraction Calculator
FUR-FU-10004845,1,6,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
OFF-FA-10000840,2,14,OIC Thumb-Tacks
OFF-AR-10001231,2,7,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
TEC-PH-10004875,3,8,PNY Rapid USB Car Charger - Black
FUR-CH-10001802,1,2,Hon Every-Day Chair Series Swivel Task Chairs
TEC-PH-10003356,3,8,"SmartStand Mobile Device Holder, Assorted Colors"
OFF-AP-10002670,2,10,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
OFF-FA-10003485,2,14,Staples
OFF-AP-10000390,2,10,Euro Pro Shark Stick Mini Vacuum
OFF-PA-10002764,2,11,Easy-staple paper
OFF-PA-10000143,2,11,Astroparche Fine Business Paper
TEC-MA-10000045,3,16,Zebra ZM400 Thermal Label Printer
OFF-ST-10000136,2,5,Letter Size File
TEC-PH-10004522,3,8,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
TEC-PH-10002584,3,8,Samsung Galaxy S4
FUR-CH-10004626,1,2,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
TEC-PH-10000562,3,8,Samsung Convoy 3
FUR-FU-10001025,1,6,"Eldon ImÃÂ ge Series Desk Accessories, Clear"
OFF-LA-10004178,2,3,Avery 491
OFF-PA-10003797,2,11,Xerox 209
OFF-EN-10003448,2,13,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AP-10000938,2,10,Avanti 1.7 Cu. Ft. Refrigerator
OFF-SU-10004737,2,15,Acme Design Stainless Steel Bent Scissors
FUR-TA-10001691,1,4,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
TEC-MA-10003173,3,16,Hewlett-Packard 300S Scientific Calculator
OFF-LA-10000305,2,3,Avery 495
TEC-PH-10002583,3,8,iOttie HLCRIO102 Car Mount
OFF-AR-10003876,2,7,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
OFF-PA-10003063,2,11,EcoTones Memo Sheets
OFF-PA-10003302,2,11,Xerox 1906
TEC-MA-10000423,3,16,Texas Instruments TI-34 Scientific Calculator
TEC-AC-10004992,3,12,Kingston Digital DataTraveler 64GB USB 2.0
OFF-BI-10004099,2,9,GBC VeloBinder Strips
OFF-PA-10001215,2,11,Xerox 1963
TEC-AC-10003870,3,12,LogitechÃÂ Z-906 Speaker sys - home theater - 5.1-CH
OFF-AP-10000275,2,10,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
FUR-FU-10003192,1,6,Luxo Adjustable Task Clamp Lamp
OFF-PA-10000859,2,11,Unpadded Memo Slips
OFF-AR-10000614,2,7,Barrel Sharpener
OFF-FA-10000089,2,14,Acco Glide Clips
FUR-TA-10001771,1,4,"Bush Cubix Conference Tables, Fully Assembled"
FUR-CH-10002044,1,2,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
FUR-TA-10001086,1,4,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-PA-10000048,2,11,Xerox 20
TEC-MA-10002109,3,16,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
OFF-PA-10003036,2,11,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
TEC-PH-10001870,3,8,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
OFF-ST-10002182,2,5,"Iris 3-Drawer Stacking Bin, Black"
TEC-PH-10001468,3,8,Panasonic BusinessÃÂ TelephonesÃÂ KX-T7736
OFF-AR-10004010,2,7,Hunt Boston Vacuum Mount KS Pencil Sharpener
OFF-ST-10003572,2,5,Portfile Personal File Boxes
OFF-ST-10003994,2,5,"Belkin 19"" Center-Weighted Shelf, Gray"
FUR-CH-10001545,1,2,Hon Comfortask Task/Swivel Chairs
FUR-FU-10004245,1,6,"Career Cubicle Clock, 8 1/4"", Black"
OFF-EN-10002592,2,13,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AR-10000914,2,7,Boston 16765 Mini Stand Up Battery Pencil Sharpener
OFF-LA-10003498,2,3,Avery 475
TEC-MA-10003329,3,16,"Vtech AT&T CL2940 Corded Speakerphone, Black"
FUR-FU-10000747,1,6,Tenex B1-RE Series Chair Mats for Low Pile Carpets
TEC-PH-10004100,3,8,Griffin GC17055 Auxiliary Audio Cable
OFF-ST-10000636,2,5,Rogers Profile Extra Capacity Storage Tub
TEC-PH-10003174,3,8,RCA ViSYS 25825 Wireless digital phone
OFF-PA-10001497,2,11,Xerox 1914
OFF-PA-10001952,2,11,Xerox 1902
OFF-SU-10004661,2,15,Acme Titanium Bonded Scissors
OFF-PA-10001826,2,11,Xerox 207
TEC-MA-10001031,3,16,Socket Bluetooth Cordless Hand Scanner (CHS)
TEC-MA-10003176,3,16,Okidata B400 Printer
TEC-AC-10002647,3,12,"LogitechÃÂ Wireless Boombox Speaker - portable - wireless, wired"
TEC-PH-10002114,3,8,Xiaomi Mi3
OFF-PA-10001593,2,11,Xerox 1947
TEC-AC-10004803,3,12,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
OFF-PA-10001801,2,11,Xerox 193
TEC-PH-10000127,3,8,iOttie XL Car Mount
OFF-AP-10001564,2,10,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
TEC-AC-10004595,3,12,First Data TMFD35 PIN Pad
FUR-FU-10002874,1,6,Ultra Commercial Grade Dual Valve Door Closer
FUR-FU-10003489,1,6,Contemporary Borderless Frame
TEC-MA-10002073,3,16,"3D Systems Cube Printer, 2nd Generation, White"
TEC-PH-10004006,3,8,Panasonic KX - TS880B Telephone
OFF-BI-10000279,2,9,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
OFF-PA-10000300,2,11,Xerox 1936
OFF-BI-10004308,2,9,Avery Legal 4-Ring Binder
TEC-PH-10004080,3,8,Avaya 5410 Digital phone
OFF-PA-10001260,2,11,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
OFF-ST-10004946,2,5,Desktop 3-Pocket Hot File
OFF-PA-10002109,2,11,Wirebound Voice Message Log Book
TEC-MA-10004255,3,16,Konica Minolta magicolor 1690MF Multifunction Printer
FUR-FU-10003095,1,6,"Linden 12"" Wall Clock With Oak Frame"
FUR-FU-10000820,1,6,Tensor Brushed Steel Torchiere Floor Lamp
TEC-MA-10002930,3,16,Ricoh - Ink Collector Unit for GX3000 Series Printers
OFF-PA-10003205,2,11,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
OFF-LA-10002368,2,3,Avery 479
TEC-MA-10003230,3,16,Okidata C610n Printer
OFF-PA-10000295,2,11,Xerox 229
OFF-SU-10004884,2,15,Acme Galleria Hot Forged Steel Scissors with Colored Handles
FUR-FU-10002240,1,6,Nu-Dell EZ-Mount Plastic Wall Frames
FUR-FU-10001057,1,6,Tensor Track Tree Floor Lamp
FUR-CH-10002073,1,2,Hon Olson Stacker Chairs
OFF-AP-10003278,2,10,Belkin 7-Outlet SurgeMaster Home Series
TEC-PH-10002070,3,8,Griffin GC36547 PowerJolt SE Lightning Charger
FUR-FU-10000277,1,6,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
TEC-AC-10004420,3,12,Cherry 142-key Programmable Keyboard
TEC-PH-10004094,3,8,Motorola L703CM
TEC-MA-10002790,3,16,NeatDesk Desktop Scanner & Digital Filing System
OFF-AP-10001634,2,10,Hoover Commercial Lightweight Upright Vacuum
OFF-PA-10001837,2,11,Xerox 1976
OFF-AR-10003896,2,7,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
OFF-BI-10002897,2,9,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
OFF-PA-10001243,2,11,Xerox 1983
FUR-FU-10003806,1,6,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
TEC-MA-10000904,3,16,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
OFF-LA-10002473,2,3,Avery 484
FUR-FU-10003374,1,6,Electrix Fluorescent Magnifier Lamps & Weighted Base
TEC-MA-10001856,3,16,Okidata C610n Printer
OFF-ST-10003641,2,5,Space Solutions Industrial Galvanized Steel Shelving.
OFF-AR-10004707,2,7,Staples in misc. colors
TEC-MA-10004086,3,16,Plantronics Single Ear Headset
TEC-MA-10001695,3,16,Zebra GK420t Direct Thermal/Thermal Transfer Printer
FUR-FU-10002506,1,6,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
TEC-AC-10004518,3,12,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
OFF-AP-10000027,2,10,Hoover Commercial SteamVac
OFF-PA-10002558,2,11,Xerox 1938
TEC-AC-10000926,3,12,NETGEAR RangeMax WNR1000 Wireless Router
OFF-PA-10001846,2,11,Xerox 1899
TEC-MA-10003673,3,16,Hewlett-Packard Desktjet 6988DT Refurbished Printer
FUR-BO-10001567,1,1,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
FUR-FU-10001379,1,6,"Executive Impressions 16-1/2"" Circular Wall Clock"
TEC-MA-10000984,3,16,Okidata MB760 Printer
OFF-AR-10000937,2,7,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
FUR-FU-10002030,1,6,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
OFF-FA-10000254,2,14,Sterling Rubber Bands by Alliance
OFF-AP-10004136,2,10,Kensington 6 Outlet SmartSocket Surge Protector
TEC-AC-10002370,3,12,Maxell CD-R Discs
OFF-AR-10003986,2,7,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
OFF-SU-10004290,2,15,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
TEC-MA-10004552,3,16,Star Micronics TSP100 TSP143LAN Receipt Printer
OFF-PA-10000312,2,11,Xerox 1955
OFF-PA-10001001,2,11,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
OFF-PA-10001583,2,11,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
TEC-MA-10002694,3,16,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
TEC-MA-10004626,3,16,Lexmark 20R1285 X6650 Wireless All-in-One Printer
TEC-PH-10004241,3,8,Nokia Lumia 1020
OFF-SU-10003936,2,15,Acme Serrated Blade Letter Opener
TEC-MA-10003337,3,16,Okidata B401 Printer
OFF-PA-10000210,2,11,Xerox Blank Computer Paper
OFF-AR-10003477,2,7,4009 Highlighters
FUR-CH-10002317,1,2,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
OFF-LA-10004677,2,3,Self-Adhesive Address Labels for Typewriters with Dispenser Box
FUR-CH-10002780,1,2,Office Star - Task Chair with Contemporary Loop Arms
OFF-EN-10001535,2,13,Grip Seal Envelopes
TEC-MA-10003493,3,16,Penpower WorldCard Pro Card Scanner
TEC-AC-10002380,3,12,Sony 8GB Class 10 Micro SDHC R40 Memory Card
TEC-PH-10002817,3,8,RCA ViSYS 25425RE1 Corded phone
TEC-MA-10003589,3,16,Cisco 8961 IP Phone Charcoal
OFF-AP-10003099,2,10,"Eureka Hand Vacuum, Bagless"
TEC-PH-10002645,3,8,LG G2
OFF-ST-10001627,2,5,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
